user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn
159,20,Female,South Korea,0,0,0.0,Free Plan,2.54,198,83.35,3,21.07,29,3234,18,17,263,25,Mobile,70,29,0.0,0,0.0,85.39,41.57,100.0,0
160,18,Male,Canada,1,37,4.99,Apple Pay,6.61,131,212.84,3,61.36,39,3606,8,1,259,29,Tablet,74,34,4.99,7,184.63,100.0,38.09,100.0,0
161,30,Male,India,0,0,0.0,Free Plan,0.99,106,75.4,1,50.06,41,4545,89,12,183,14,Tablet,33,38,0.0,0,0.0,85.0,48.98,79.92,0
162,40,Female,France,1,27,9.99,Apple Pay,4.75,43,58.12,1,21.93,12,1556,18,20,274,24,Mobile,85,30,9.99,16,269.73,82.76,40.18,100.0,0
163,49,Female,South Korea,1,8,9.99,PayPal,5.17,118,61.85,4,23.47,23,2307,76,26,263,17,Web Player,30,13,9.99,1,79.92,99.42,66.88,100.0,0
164,51,Other,Japan,1,15,4.99,Credit Card,4.19,158,173.03,6,70.7,22,817,7,8,156,27,Tablet,64,42,4.99,18,74.85,68.87,7.16,85.6,1
165,51,Female,UK,1,6,14.99,Apple Pay,1.1,161,96.1,3,84.42,9,4118,84,20,234,12,Mobile,32,23,14.99,11,89.94,68.38,25.05,63.29,0
166,21,Other,Japan,0,0,0.0,Free Plan,1.02,144,239.87,1,36.01,47,2587,40,2,145,13,Tablet,70,40,0.0,0,0.0,66.82,36.52,87.09,0
167,54,Male,Germany,1,16,4.99,Credit Card,6.98,58,211.84,1,79.62,22,1196,33,8,215,7,Tablet,35,17,4.99,2,79.84,100.0,65.61,95.09,0
168,38,Female,Australia,1,21,14.99,UPI,5.4,53,31.21,2,54.38,46,2100,73,13,12,4,Desktop,23,1,14.99,21,314.79,98.6,76.29,99.81,0
169,31,Female,UK,1,47,9.99,Credit Card,7.27,120,7.33,3,87.76,25,2277,64,19,118,27,Web Player,46,16,9.99,7,469.53,100.0,33.17,92.47,0
170,29,Other,Australia,0,0,0.0,Free Plan,6.21,166,47.71,7,1.76,24,32,54,25,6,19,Mobile,11,15,0.0,0,0.0,74.72,45.69,100.0,0
171,53,Male,Brazil,1,9,14.99,Credit Card,4.93,49,98.53,4,89.95,28,488,28,1,225,27,Mobile,78,22,14.99,11,134.91,79.43,11.95,79.67,0
172,43,Male,Brazil,1,32,9.99,UPI,7.71,32,187.58,1,22.54,43,3270,56,25,24,9,Tablet,44,18,9.99,10,319.68,100.0,79.74,100.0,0
173,25,Other,USA,0,0,0.0,Free Plan,7.36,186,115.45,7,6.06,45,3313,25,16,4,19,Web Player,74,32,0.0,0,0.0,100.0,69.68,100.0,1
174,44,Female,South Korea,1,5,9.99,Google Pay,7.44,194,113.02,2,18.03,30,1757,2,29,5,28,Web Player,43,44,9.99,10,49.95,100.0,52.59,100.0,0
175,34,Other,India,1,28,9.99,Credit Card,1.74,103,122.09,3,98.11,11,356,88,17,18,22,Tablet,81,25,9.99,5,279.72,27.36,0.0,59.64,0
176,46,Other,India,1,43,4.99,Debit Card,7.74,12,42.99,6,71.83,46,4282,83,23,241,21,Mobile,85,43,4.99,8,214.57,100.0,46.95,100.0,1
177,53,Male,South Korea,1,21,9.99,PayPal,1.59,59,176.28,3,25.38,26,2936,92,2,140,12,Desktop,99,8,9.99,21,209.79,65.26,39.65,95.26,0
178,44,Female,UK,1,25,4.99,Credit Card,5.16,152,182.25,3,5.77,38,3674,89,13,16,17,Mobile,92,19,4.99,20,124.75,100.0,72.77,100.0,0
179,21,Male,India,1,26,4.99,PayPal,0.99,14,202.36,1,3.89,0,2401,40,28,67,4,Web Player,10,20,4.99,2,129.74,37.26,30.09,100.0,0
180,36,Male,Brazil,1,7,9.99,Apple Pay,3.47,136,198.44,4,49.75,44,4316,7,8,146,15,Tablet,45,27,9.99,13,69.93,100.0,62.58,92.47,0
181,21,Female,UK,1,3,14.99,UPI,6.72,193,175.79,5,77.11,41,3075,66,1,180,23,Web Player,22,44,14.99,4,44.97,100.0,42.37,95.05,0
182,58,Male,Japan,0,0,0.0,Free Plan,3.02,61,233.67,7,20.36,20,3388,83,2,178,21,Tablet,67,27,0.0,0,0.0,82.98,45.37,100.0,0
183,53,Other,Japan,1,23,9.99,Debit Card,7.19,105,172.47,3,27.14,47,3450,46,21,227,6,Web Player,21,20,9.99,21,229.77,100.0,82.86,100.0,0
184,33,Other,Brazil,1,10,14.99,Debit Card,6.29,13,68.18,2,48.19,16,3907,47,19,110,24,Tablet,20,36,14.99,5,149.9,100.0,49.54,100.0,0
185,42,Other,Germany,1,24,9.99,UPI,6.47,155,34.4,5,86.17,16,3489,40,28,72,12,Desktop,5,19,9.99,19,239.76,100.0,56.15,89.27,0
186,34,Other,USA,1,47,4.99,Credit Card,2.63,19,124.07,4,38.44,18,42,34,7,77,25,Mobile,13,33,4.99,22,234.53,39.57,0.0,93.93,0
187,46,Other,Australia,1,40,14.99,Apple Pay,4.14,31,118.33,5,96.15,34,658,75,15,42,9,Mobile,19,30,14.99,3,599.6,67.08,24.73,72.62,0
188,19,Female,UK,1,8,14.99,Google Pay,5.07,199,204.91,7,90.61,17,4595,79,7,123,0,Mobile,11,10,14.99,4,119.92,100.0,72.82,80.05,0
189,34,Female,USA,1,28,9.99,Apple Pay,0.73,63,88.63,2,43.28,18,4821,68,26,46,6,Web Player,32,12,9.99,19,279.72,66.81,44.83,82.01,0
190,32,Other,Brazil,1,29,4.99,Debit Card,7.54,109,235.39,2,45.01,9,2369,5,25,168,4,Desktop,89,19,4.99,8,144.71,100.0,80.5,100.0,0
191,29,Other,UK,0,0,0.0,Free Plan,3.97,6,72.55,2,68.98,25,3366,90,28,229,19,Tablet,40,19,0.0,0,0.0,97.31,48.12,85.36,1
192,37,Other,India,0,0,0.0,Free Plan,0.32,71,92.72,3,67.6,32,4655,69,8,99,26,Web Player,1,28,0.0,0,0.0,70.7,11.42,67.8,1
193,36,Female,Japan,0,0,0.0,Free Plan,7.57,154,225.68,5,20.26,21,2915,97,29,24,12,Web Player,64,48,0.0,0,0.0,100.0,75.92,100.0,0
194,24,Male,Japan,1,1,9.99,PayPal,5.86,50,49.31,6,97.7,16,4937,26,21,177,2,Web Player,84,24,9.99,14,9.99,100.0,67.69,80.45,0
195,46,Other,Japan,1,19,4.99,UPI,5.17,174,169.7,5,9.14,48,2804,22,14,46,0,Mobile,68,42,4.99,15,94.81,100.0,97.26,100.0,0
196,28,Male,India,1,33,14.99,Debit Card,3.1,142,212.97,7,82.3,12,3757,2,9,90,13,Web Player,50,45,14.99,9,494.67,79.07,34.88,74.35,0
197,23,Other,Japan,0,0,0.0,Free Plan,6.95,101,215.41,1,3.5,20,2817,60,25,122,27,Desktop,39,35,0.0,0,0.0,100.0,58.45,100.0,0
198,54,Other,India,1,22,14.99,Debit Card,0.37,8,143.7,7,5.62,23,3278,0,22,2,13,Desktop,0,37,14.99,5,329.78,48.08,26.89,99.04,0
199,46,Male,USA,0,0,0.0,Free Plan,5.38,199,196.32,4,44.62,3,4164,0,3,139,27,Tablet,55,41,0.0,0,0.0,100.0,46.11,100.0,0
200,38,Male,South Korea,1,25,4.99,Google Pay,7.33,100,189.79,6,35.44,41,4409,38,15,96,16,Mobile,60,8,4.99,5,124.75,100.0,65.37,100.0,0
201,52,Other,Australia,1,5,9.99,Credit Card,2.89,199,102.41,7,61.05,28,3310,36,22,140,13,Web Player,22,44,9.99,16,49.95,83.0,45.19,83.92,0
202,38,Female,Canada,1,18,9.99,Google Pay,4.42,162,9.5,3,73.24,13,4729,9,14,114,3,Desktop,72,41,9.99,10,179.82,100.0,73.53,85.48,0
203,36,Female,France,1,9,14.99,Credit Card,3.55,23,164.56,7,75.36,28,945,97,18,140,21,Mobile,33,28,14.99,15,134.91,65.95,11.84,80.07,1
204,46,Other,France,1,7,4.99,Apple Pay,6.17,199,53.01,1,95.14,0,1776,61,16,170,24,Tablet,2,14,4.99,20,34.93,87.96,23.42,83.28,0
205,43,Male,Australia,1,1,4.99,Credit Card,7.02,173,119.0,3,28.55,6,717,28,18,146,1,Mobile,44,14,4.99,2,4.99,87.67,77.61,100.0,0
206,47,Male,France,0,0,0.0,Free Plan,2.39,198,20.74,6,47.93,46,2339,78,27,115,24,Mobile,44,17,0.0,0,0.0,76.04,25.66,87.98,0
207,32,Male,South Korea,0,0,0.0,Free Plan,1.92,186,176.37,3,70.66,3,2890,94,10,95,26,Desktop,1,48,0.0,0,0.0,54.35,0.0,74.27,1
208,48,Female,France,1,25,4.99,Debit Card,4.47,116,181.66,7,67.75,16,3426,82,11,28,26,Tablet,91,8,4.99,5,124.75,88.36,29.03,88.47,1
209,34,Other,UK,1,26,9.99,Apple Pay,4.42,66,41.77,2,41.5,10,53,15,7,103,26,Mobile,39,44,9.99,1,259.74,54.88,3.43,100.0,0
210,29,Female,USA,1,12,14.99,Debit Card,3.72,66,192.12,6,69.24,46,4290,37,2,221,28,Mobile,93,44,14.99,20,179.88,100.0,37.23,83.98,1
211,30,Other,Germany,1,10,14.99,Apple Pay,6.56,136,113.46,7,18.77,19,3940,83,11,160,27,Web Player,0,36,14.99,21,149.9,100.0,53.87,100.0,0
212,38,Other,Canada,1,46,9.99,Google Pay,3.55,114,213.71,7,90.1,39,4172,17,1,263,10,Mobile,53,37,9.99,15,459.54,100.0,57.97,72.7,0
213,29,Other,South Korea,0,0,0.0,Free Plan,3.83,99,14.48,5,31.81,34,2506,58,20,290,21,Desktop,30,13,0.0,0,0.0,94.86,53.82,100.0,1
214,49,Other,South Korea,1,16,4.99,Apple Pay,3.34,87,141.52,5,63.83,18,2730,65,9,60,10,Mobile,19,47,4.99,18,79.84,72.7,38.55,84.79,1
215,28,Female,India,0,0,0.0,Free Plan,4.32,63,115.28,5,98.11,3,2217,83,5,13,10,Web Player,10,17,0.0,0,0.0,67.52,23.09,72.55,0
216,35,Other,Canada,1,23,4.99,UPI,5.64,186,69.69,3,74.78,6,1678,75,21,213,17,Tablet,80,28,4.99,13,114.77,86.83,38.9,90.81,0
217,37,Female,USA,1,43,14.99,PayPal,3.75,24,230.82,3,63.9,25,4108,76,1,292,16,Desktop,65,35,14.99,21,644.57,100.0,56.83,86.8,0
218,25,Other,Australia,1,29,9.99,Google Pay,7.34,88,212.03,6,65.9,6,975,44,26,238,23,Web Player,26,22,9.99,23,289.71,98.05,43.78,100.0,1
219,26,Other,UK,0,0,0.0,Free Plan,7.2,123,150.46,7,84.74,29,3856,63,9,10,1,Desktop,70,43,0.0,0,0.0,100.0,73.08,93.63,0
220,37,Female,Australia,1,32,14.99,Apple Pay,4.33,41,183.43,4,27.84,39,109,63,7,92,29,Web Player,59,9,14.99,6,479.68,68.49,16.64,100.0,0
221,53,Male,Germany,0,0,0.0,Free Plan,6.51,86,85.52,7,98.67,22,3713,30,22,10,27,Desktop,95,4,0.0,0,0.0,100.0,29.9,83.22,1
222,27,Female,France,1,23,4.99,Credit Card,3.78,61,173.07,5,41.86,8,2837,12,24,175,17,Tablet,75,39,4.99,16,114.77,78.92,40.86,97.97,0
223,32,Other,Brazil,1,17,4.99,PayPal,0.32,86,115.65,1,49.26,43,3109,82,27,248,2,Web Player,17,15,4.99,22,84.83,68.19,50.41,76.97,0
224,42,Female,France,0,0,0.0,Free Plan,7.62,138,138.42,1,51.29,13,1630,53,3,38,7,Mobile,76,31,0.0,0,0.0,100.0,74.11,100.0,0
225,55,Male,UK,0,0,0.0,Free Plan,1.63,154,146.9,6,96.99,7,2053,77,2,255,26,Web Player,48,30,0.0,0,0.0,53.08,0.0,59.66,1
226,22,Female,Germany,1,41,14.99,Google Pay,4.26,88,63.67,6,75.17,44,2686,41,17,275,19,Mobile,80,35,14.99,0,614.59,100.0,48.95,83.72,0
227,30,Male,France,1,27,4.99,Google Pay,4.96,63,60.96,3,58.99,36,1520,27,24,188,15,Tablet,1,17,4.99,16,134.73,92.2,52.0,95.3,0
228,30,Female,India,0,0,0.0,Free Plan,0.44,153,15.68,1,51.06,14,2761,94,20,179,29,Mobile,56,8,0.0,0,0.0,47.96,0.0,76.67,1
229,18,Other,India,0,0,0.0,Free Plan,2.82,144,175.28,6,91.5,7,71,26,29,267,0,Tablet,41,10,0.0,0,0.0,45.76,18.31,68.35,0
230,48,Male,USA,0,0,0.0,Free Plan,5.48,89,201.24,6,36.59,37,492,63,18,199,8,Mobile,98,10,0.0,0,0.0,88.17,65.19,100.0,0
231,38,Other,India,1,19,14.99,PayPal,4.86,10,164.45,6,29.57,37,3190,36,18,243,3,Desktop,89,48,14.99,10,284.81,100.0,86.63,100.0,0
232,30,Female,USA,1,46,14.99,Debit Card,2.37,108,78.59,4,26.1,17,2863,39,0,207,17,Web Player,37,43,14.99,8,689.54,71.18,37.85,98.8,0
233,29,Other,France,0,0,0.0,Free Plan,3.7,38,49.51,6,6.01,8,1305,19,7,9,18,Tablet,23,4,0.0,0,0.0,54.5,25.7,100.0,0
234,44,Male,UK,0,0,0.0,Free Plan,5.38,30,173.52,7,88.46,19,4235,86,3,86,15,Tablet,0,24,0.0,0,0.0,100.0,50.96,82.67,0
235,20,Female,Canada,1,22,4.99,Google Pay,3.99,120,72.67,7,94.99,45,974,45,24,276,23,Mobile,4,5,4.99,16,109.78,85.94,22.94,72.46,0
236,40,Other,India,0,0,0.0,Free Plan,7.01,108,159.4,3,41.09,9,4440,51,16,199,22,Tablet,60,4,0.0,0,0.0,100.0,54.67,100.0,0
237,54,Other,Australia,0,0,0.0,Free Plan,0.72,6,178.63,4,61.69,10,2011,75,6,89,12,Tablet,71,27,0.0,0,0.0,36.76,0.25,72.75,1
238,26,Other,South Korea,1,47,9.99,PayPal,0.41,133,112.61,5,61.4,0,4856,62,9,181,9,Mobile,78,16,9.99,21,469.53,61.71,29.79,71.35,1
239,33,Female,USA,0,0,0.0,Free Plan,1.83,149,201.13,6,91.29,34,1262,71,28,142,21,Mobile,26,12,0.0,0,0.0,55.02,0.0,63.5,1
240,52,Female,Canada,1,23,4.99,Debit Card,0.45,9,78.27,6,16.12,49,1411,16,24,13,13,Mobile,6,43,4.99,22,114.77,43.76,19.42,94.19,0
241,52,Male,UK,0,0,0.0,Free Plan,4.5,164,225.94,4,81.47,16,3398,49,0,287,3,Mobile,69,13,0.0,0,0.0,100.0,71.06,81.77,0
242,32,Other,Germany,1,16,9.99,PayPal,3.47,32,126.79,2,55.7,7,4887,14,10,158,8,Tablet,44,1,9.99,7,159.84,94.97,66.26,89.5,0
243,56,Female,Japan,0,0,0.0,Free Plan,0.91,150,15.12,5,42.85,33,4266,44,22,121,28,Desktop,3,28,0.0,0,0.0,74.31,19.45,83.12,1
244,49,Female,India,0,0,0.0,Free Plan,4.47,10,81.42,3,55.94,41,3722,42,16,95,3,Tablet,67,16,0.0,0,0.0,100.0,78.72,94.38,0
245,22,Female,France,1,22,4.99,PayPal,3.18,15,111.78,2,2.58,11,598,13,0,17,16,Tablet,72,22,4.99,9,109.78,44.13,19.36,100.0,0
246,22,Other,Germany,1,30,4.99,PayPal,1.22,116,108.93,2,89.8,45,4701,40,24,115,15,Desktop,9,34,4.99,10,149.7,87.46,38.02,61.2,0
247,38,Female,Brazil,0,0,0.0,Free Plan,2.01,68,70.26,1,41.96,10,783,17,2,186,25,Web Player,5,43,0.0,0,0.0,42.23,0.0,89.07,0
248,59,Male,Germany,1,2,9.99,UPI,4.38,83,68.8,7,13.2,45,4670,11,12,253,10,Mobile,62,16,9.99,23,19.98,100.0,81.04,100.0,0
249,25,Male,South Korea,0,0,0.0,Free Plan,3.71,97,152.22,5,8.35,15,969,70,12,179,27,Mobile,36,28,0.0,0,0.0,63.24,20.23,100.0,0
250,53,Other,Germany,0,0,0.0,Free Plan,4.66,68,74.65,7,15.39,19,4933,62,3,223,15,Desktop,68,35,0.0,0,0.0,100.0,72.88,100.0,0
251,36,Other,India,0,0,0.0,Free Plan,5.2,104,213.23,4,31.19,8,3406,56,19,8,3,Desktop,81,4,0.0,0,0.0,90.46,76.6,100.0,0
252,28,Male,Australia,1,29,9.99,Apple Pay,7.94,110,123.59,4,97.73,29,1182,34,24,188,18,Tablet,52,31,9.99,1,289.71,100.0,43.68,90.84,0
253,27,Female,India,0,0,0.0,Free Plan,4.6,148,156.54,7,93.44,42,2176,10,22,3,6,Desktop,49,11,0.0,0,0.0,88.91,51.88,76.28,0
254,50,Other,USA,1,42,14.99,Debit Card,4.9,8,29.17,2,28.78,49,11,66,9,282,16,Desktop,65,48,14.99,15,629.58,87.71,55.08,100.0,0
255,47,Female,Japan,0,0,0.0,Free Plan,3.82,46,59.83,5,66.11,41,2350,36,21,207,12,Desktop,56,19,0.0,0,0.0,92.55,54.72,86.04,0
256,44,Male,India,0,0,0.0,Free Plan,4.83,16,83.01,4,2.78,9,1887,97,15,275,6,Web Player,65,0,0.0,0,0.0,85.42,75.59,100.0,0
257,53,Female,India,1,14,9.99,Apple Pay,6.49,105,140.57,5,2.47,20,3977,77,4,145,23,Desktop,33,11,9.99,21,139.86,100.0,64.76,100.0,0
258,53,Male,Germany,1,16,4.99,PayPal,4.92,100,163.94,4,61.45,37,194,22,12,122,15,Tablet,68,3,4.99,20,79.84,75.74,34.8,93.88,0
259,31,Other,Australia,1,17,4.99,Google Pay,1.19,50,36.63,4,92.43,46,4651,97,4,108,26,Web Player,86,39,4.99,13,84.83,86.81,20.08,59.73,0
260,50,Male,UK,0,0,0.0,Free Plan,2.18,186,26.64,5,95.76,34,325,24,21,218,24,Web Player,0,19,0.0,0,0.0,52.95,0.0,63.02,0
261,49,Other,Brazil,1,24,14.99,Apple Pay,0.88,20,238.96,6,46.38,46,128,80,1,7,28,Web Player,50,32,14.99,2,359.76,33.43,0.0,81.21,1
262,22,Other,Germany,1,9,14.99,PayPal,3.52,23,176.61,5,78.03,12,3512,85,27,51,14,Mobile,85,42,14.99,18,134.91,78.87,34.46,78.59,0
263,25,Female,South Korea,0,0,0.0,Free Plan,3.93,47,70.29,1,8.6,18,2799,38,18,267,14,Tablet,54,13,0.0,0,0.0,89.64,66.06,100.0,0
264,59,Other,Australia,1,19,9.99,Google Pay,4.87,117,149.2,1,97.7,7,1466,51,21,262,10,Tablet,60,3,9.99,11,189.81,79.96,35.65,75.5,0
265,29,Other,UK,1,46,4.99,Credit Card,7.81,129,170.0,1,96.65,3,1098,95,16,6,13,Desktop,10,27,4.99,21,229.54,90.88,42.38,90.72,0
266,40,Female,Japan,0,0,0.0,Free Plan,0.68,101,123.89,6,6.11,27,272,66,15,237,29,Web Player,92,44,0.0,0,0.0,34.87,0.0,100.0,0
267,42,Other,Australia,0,0,0.0,Free Plan,5.35,68,112.5,2,6.14,22,3590,21,16,209,16,Mobile,73,9,0.0,0,0.0,100.0,74.16,100.0,0
268,55,Other,Germany,0,0,0.0,Free Plan,1.47,192,43.23,1,62.0,25,1283,0,6,177,8,Mobile,34,7,0.0,0,0.0,48.88,18.28,76.35,0
269,36,Female,Germany,0,0,0.0,Free Plan,4.61,82,39.86,4,29.63,15,3426,46,26,186,3,Mobile,16,38,0.0,0,0.0,97.16,83.77,100.0,0
270,43,Other,Japan,1,30,9.99,UPI,6.37,16,199.73,2,30.7,6,256,57,25,86,25,Mobile,5,5,9.99,11,299.7,73.56,26.85,100.0,0
271,39,Other,Canada,1,37,9.99,Credit Card,7.18,16,228.38,3,34.18,20,843,28,0,234,29,Mobile,14,1,9.99,19,369.63,100.0,46.25,100.0,0
272,35,Other,Brazil,1,44,9.99,Apple Pay,7.26,112,16.37,2,44.12,17,3267,97,28,21,1,Web Player,5,41,9.99,22,439.56,100.0,85.26,100.0,0
273,33,Other,Brazil,1,28,14.99,Credit Card,4.66,177,197.61,5,60.44,41,3124,95,26,250,6,Desktop,14,6,14.99,14,419.72,100.0,72.87,93.08,0
274,27,Male,UK,0,0,0.0,Free Plan,3.3,81,228.82,3,38.28,19,4270,3,18,84,2,Mobile,7,22,0.0,0,0.0,89.4,74.92,97.36,0
275,20,Male,Canada,0,0,0.0,Free Plan,0.96,106,198.25,6,54.13,36,1451,0,9,207,13,Web Player,55,48,0.0,0,0.0,52.46,16.72,77.73,0
276,29,Male,USA,1,46,9.99,Credit Card,1.5,27,237.53,7,72.88,24,3261,12,10,283,17,Tablet,59,27,9.99,18,459.54,73.76,26.4,71.06,0
277,49,Other,Japan,1,20,4.99,PayPal,1.58,71,232.43,6,72.87,47,2653,44,12,196,24,Web Player,81,46,4.99,17,99.8,75.63,17.77,71.47,1
278,29,Other,India,1,11,14.99,UPI,2.73,30,210.46,6,73.02,23,2280,64,18,213,22,Web Player,18,17,14.99,11,164.89,72.25,17.34,77.14,1
279,45,Other,USA,1,37,9.99,UPI,1.29,172,133.92,5,61.86,21,4079,34,27,172,13,Web Player,54,21,9.99,20,369.63,72.79,34.73,75.52,0
280,38,Male,Japan,0,0,0.0,Free Plan,2.97,68,176.76,3,41.84,29,490,17,22,224,20,Mobile,22,26,0.0,0,0.0,60.3,17.75,93.93,1
281,35,Other,France,0,0,0.0,Free Plan,3.89,180,137.51,6,33.06,44,2580,89,7,111,12,Mobile,48,22,0.0,0,0.0,92.25,64.33,100.0,0
282,45,Male,Japan,0,0,0.0,Free Plan,2.69,45,121.62,1,24.26,5,1098,13,1,167,2,Tablet,98,32,0.0,0,0.0,48.73,38.45,100.0,0
283,35,Male,Germany,1,45,14.99,Google Pay,5.21,157,10.3,4,12.17,33,4440,15,1,220,18,Tablet,82,24,14.99,15,674.55,100.0,69.35,100.0,0
284,26,Male,South Korea,0,0,0.0,Free Plan,2.3,108,63.01,2,43.6,44,2068,69,8,47,10,Tablet,30,41,0.0,0,0.0,68.03,39.95,89.7,0
285,35,Male,Japan,1,4,14.99,Credit Card,2.61,158,224.2,7,15.38,4,3332,19,14,145,14,Desktop,92,12,14.99,3,59.96,68.67,43.06,100.0,0
286,27,Male,Japan,1,46,4.99,Google Pay,2.2,103,217.26,2,85.91,12,3339,36,9,72,19,Tablet,1,22,4.99,6,229.54,64.99,10.72,68.05,1
287,56,Male,Brazil,0,0,0.0,Free Plan,3.12,93,40.69,4,39.36,16,4588,1,24,12,25,Tablet,91,41,0.0,0,0.0,85.68,36.37,95.92,1
288,20,Female,UK,1,20,4.99,UPI,3.31,192,68.25,7,92.15,23,3432,67,14,216,11,Tablet,34,13,4.99,16,99.8,89.72,45.58,70.47,0
289,53,Other,UK,1,16,14.99,Google Pay,1.05,76,24.37,4,48.56,16,3774,44,12,6,26,Desktop,33,35,14.99,5,239.84,56.54,2.97,80.97,0
290,40,Female,Japan,0,0,0.0,Free Plan,5.42,79,124.98,3,30.6,27,4994,74,5,188,13,Tablet,89,47,0.0,0,0.0,100.0,71.32,100.0,0
291,56,Female,France,1,32,9.99,UPI,6.47,113,170.68,7,8.2,3,3106,2,21,236,7,Tablet,26,0,9.99,15,319.68,100.0,87.04,100.0,0
292,40,Male,South Korea,1,36,4.99,Credit Card,2.6,180,199.75,3,70.94,34,115,13,15,252,28,Tablet,94,16,4.99,23,179.64,56.75,0.0,77.53,0
293,35,Female,Australia,1,15,14.99,Google Pay,2.93,54,153.37,7,24.88,46,983,95,28,255,29,Web Player,12,0,14.99,1,224.85,74.88,23.92,100.0,0
294,31,Male,India,0,0,0.0,Free Plan,3.81,163,33.64,1,13.84,7,3639,93,28,84,28,Mobile,21,34,0.0,0,0.0,82.19,36.04,100.0,1
295,34,Female,Brazil,1,21,14.99,Debit Card,6.02,85,239.0,5,25.96,15,3236,72,4,184,1,Mobile,99,21,14.99,21,314.79,100.0,90.71,100.0,0
296,46,Female,USA,1,1,14.99,Credit Card,5.7,136,125.41,2,7.3,31,2208,27,9,104,22,Web Player,59,5,14.99,15,14.99,99.78,64.59,100.0,0
297,59,Male,France,1,13,4.99,Apple Pay,5.55,193,124.59,7,77.32,29,2809,97,25,195,2,Tablet,17,41,4.99,6,64.87,100.0,73.8,89.09,0
298,39,Female,USA,1,43,4.99,Apple Pay,4.37,13,6.64,4,95.4,5,3199,19,23,64,21,Mobile,23,46,4.99,6,214.57,81.39,21.27,74.15,0
299,52,Female,Australia,1,29,14.99,Credit Card,4.39,197,229.05,2,29.77,16,1317,13,22,206,13,Web Player,21,2,14.99,23,434.71,75.37,46.94,100.0,0
300,51,Other,India,0,0,0.0,Free Plan,6.61,169,45.39,1,24.7,15,491,60,21,167,25,Web Player,91,0,0.0,0,0.0,86.86,41.95,100.0,1
301,34,Male,Brazil,1,7,14.99,Debit Card,3.14,82,109.68,3,70.09,49,124,80,4,139,5,Desktop,31,40,14.99,19,104.93,64.09,35.56,80.66,0
302,23,Other,India,0,0,0.0,Free Plan,1.65,27,69.39,7,26.09,26,547,54,26,184,4,Mobile,1,32,0.0,0,0.0,44.17,30.34,95.2,0
303,55,Other,South Korea,1,3,14.99,Apple Pay,1.34,173,129.81,7,88.75,31,2641,42,6,104,0,Mobile,13,31,14.99,5,44.97,60.51,33.88,62.33,0
304,24,Female,India,1,21,9.99,PayPal,1.23,78,232.42,7,29.99,11,4151,79,8,31,14,Desktop,26,27,9.99,16,209.79,60.86,30.86,91.16,0
305,19,Other,Germany,1,13,14.99,Credit Card,5.53,26,21.99,2,31.61,9,2584,47,10,116,5,Mobile,44,23,14.99,7,194.87,91.44,74.46,100.0,0
306,50,Male,France,1,2,4.99,PayPal,1.16,141,85.57,1,16.17,47,1117,39,25,202,20,Mobile,17,28,4.99,23,9.98,56.37,21.52,97.71,0
307,34,Female,South Korea,0,0,0.0,Free Plan,7.35,86,52.3,6,75.98,30,4654,8,12,78,26,Tablet,91,36,0.0,0,0.0,100.0,38.21,98.76,1
308,43,Female,Japan,1,46,4.99,Debit Card,6.67,135,87.64,2,55.36,43,4272,55,2,48,22,Desktop,98,7,4.99,19,229.54,100.0,50.39,100.0,0
309,24,Female,Germany,1,1,4.99,Credit Card,3.33,148,110.83,5,46.42,5,4243,79,6,232,13,Tablet,25,25,4.99,13,4.99,89.83,56.4,93.44,0
310,43,Male,Germany,0,0,0.0,Free Plan,7.74,158,229.93,6,80.56,48,1163,89,11,268,13,Web Player,97,43,0.0,0,0.0,100.0,56.33,98.42,0
311,45,Female,South Korea,1,15,4.99,Credit Card,6.74,128,178.47,4,72.81,2,3879,65,3,77,15,Tablet,33,43,4.99,13,74.85,100.0,55.66,97.3,0
312,53,Female,India,0,0,0.0,Free Plan,6.56,121,97.5,7,55.55,18,1797,83,26,52,10,Mobile,47,6,0.0,0,0.0,95.17,63.5,100.0,0
313,28,Other,UK,0,0,0.0,Free Plan,5.71,41,32.99,3,19.65,16,4500,71,20,266,5,Web Player,87,34,0.0,0,0.0,100.0,86.61,100.0,0
314,31,Female,Australia,1,46,9.99,Credit Card,6.61,149,33.51,6,81.16,0,870,3,9,105,20,Desktop,3,17,9.99,4,459.54,80.05,25.7,92.47,0
315,29,Male,South Korea,1,8,4.99,UPI,4.0,189,146.58,1,40.79,10,2683,52,3,9,20,Web Player,7,35,4.99,9,39.92,72.28,30.04,99.61,0
316,31,Female,India,0,0,0.0,Free Plan,4.55,54,21.38,4,92.26,6,4505,37,5,245,28,Web Player,85,43,0.0,0,0.0,100.0,30.32,76.62,1
317,23,Male,UK,1,24,14.99,Debit Card,5.45,153,126.73,5,28.14,38,2007,32,26,17,23,Web Player,56,31,14.99,11,359.76,94.42,51.48,100.0,0
318,44,Female,Japan,1,32,9.99,Debit Card,3.84,27,13.57,4,42.5,22,4572,30,6,231,0,Mobile,1,17,9.99,14,319.68,100.0,87.25,97.95,0
