user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn,engagement_index,music_addiction_score,loyalty_score,user_value_score,churn_risk_score
110,54,Male,Australia,1,2,9.99,UPI,3.46,83,141.8,7,13.71,38,900,64,12,212,25,Desktop,84,17,9.99,4,19.98,73.2,31.59,100.0,1,67.41324041811848,42.7673900528147,16.639756567099298,65.70031243394439,59.24709576138147
111,53,Male,UK,0,0,0.0,Free Plan,5.24,153,203.42,7,14.92,3,545,51,15,251,17,Web Player,98,40,0.0,0,0.0,71.9,41.92,100.0,0,50.706620209059224,70.62251257790794,13.01620815997019,0.0,46.42386185243328
112,46,Female,South Korea,1,13,4.99,Credit Card,1.0,124,79.12,1,80.89,47,1120,9,17,231,20,Web Player,74,33,4.99,7,64.87,56.25,1.98,64.56,1,57.997212543554014,26.082951615729264,21.41836924796622,52.52220192093308,81.26718995290425
113,25,Male,USA,0,0,0.0,Free Plan,4.24,73,178.3,1,44.33,7,4940,71,24,86,10,Mobile,50,23,0.0,0,0.0,99.6,71.3,99.04,0,40.80418118466899,49.34044204150084,22.138731913308078,0.0,32.316483516483515
114,34,Male,Germany,1,31,9.99,PayPal,2.93,147,226.44,3,18.52,42,2489,4,4,7,9,Desktop,95,47,9.99,16,309.69,75.54,56.48,100.0,0,26.118466898954708,52.37115466446397,66.28578525740545,74.0891204072355,32.252433281004706
115,57,Male,Japan,0,0,0.0,Free Plan,1.8,53,65.02,4,77.46,40,4312,61,17,265,20,Web Player,11,26,0.0,0,0.0,94.37,41.13,70.27,1,78.44599303135888,21.121874296012617,12.770912252375336,0.0,63.326216640502345
116,30,Male,India,0,0,0.0,Free Plan,2.84,172,145.65,1,37.22,13,3697,21,19,212,11,Web Player,50,45,0.0,0,0.0,82.47,54.8,95.59,0,44.86968641114983,51.360416510225015,17.01546295721294,0.0,39.11836734693877
117,38,Other,South Korea,1,39,4.99,PayPal,7.37,22,154.48,6,46.05,7,301,6,22,235,10,Web Player,85,21,4.99,10,194.61,91.96,63.14,100.0,0,39.60418118466899,65.5593101549398,68.35372290877476,56.278937782500805,36.27001569858712
118,45,Male,India,0,0,0.0,Free Plan,5.55,184,197.18,7,48.84,22,4183,43,12,277,10,Mobile,60,32,0.0,0,0.0,100.0,70.35,100.0,0,68.02229965156795,77.44887487171786,21.843755821896536,0.0,33.69733124018838
119,36,Other,Brazil,1,25,4.99,Debit Card,4.55,76,62.97,5,88.15,3,1855,97,10,9,20,Web Player,45,38,4.99,1,124.75,66.0,9.55,78.67,0,31.049477351916376,46.500463067257385,27.494876731043906,54.25608001088741,79.48948194662479
120,30,Male,Germany,1,42,9.99,Debit Card,0.48,18,181.14,5,36.79,10,3983,94,22,69,23,Tablet,57,3,9.99,14,419.58,53.08,7.54,84.01,0,42.040418118466896,11.105604365347551,58.85238775383469,77.27108205227695,72.61036106750392
121,37,Female,France,0,0,0.0,Free Plan,1.28,58,168.47,5,2.91,45,4283,56,12,19,16,Tablet,70,3,0.0,0,0.0,79.08,54.21,100.0,0,45.07874564459931,22.886536006608093,16.832267279388937,0.0,37.39089481946625
122,20,Male,South Korea,1,4,9.99,Debit Card,4.88,151,68.41,4,32.21,45,4501,23,12,75,29,Desktop,30,35,9.99,18,39.96,100.0,46.84,100.0,0,46.9993031358885,60.67983279517409,40.62597031609017,66.27885091486104,60.763579277864984
123,53,Female,Brazil,1,33,9.99,PayPal,0.69,51,239.61,4,29.94,32,2448,69,3,147,15,Tablet,90,14,9.99,5,329.67,54.73,23.25,88.48,1,56.243902439024396,20.6708217566519,44.16878842451717,74.66765888815212,55.70298273155415
124,28,Other,Japan,1,5,4.99,PayPal,3.03,54,43.84,3,2.42,44,2757,80,26,50,20,Tablet,41,34,4.99,13,24.95,82.37,51.64,100.0,0,54.868292682926835,30.063828189532178,36.83785630006831,51.36628319429685,42.6850863422292
125,22,Male,Canada,1,21,9.99,Apple Pay,5.71,94,23.94,7,90.39,34,4736,23,24,99,5,Mobile,53,45,9.99,11,209.79,100.0,65.38,83.36,0,45.23344947735191,56.54126304723286,53.52418803949575,71.19642800265237,39.414756671899525
126,48,Male,Germany,0,0,0.0,Free Plan,2.41,110,71.31,4,27.57,27,269,9,15,181,9,Mobile,76,5,0.0,0,0.0,49.34,27.57,98.27,0,39.87177700348432,34.88323195914996,8.560516673911692,0.0,46.892935635792774
127,53,Other,Germany,1,43,4.99,Apple Pay,4.35,165,186.39,6,89.98,17,671,74,19,142,15,Tablet,20,41,4.99,11,214.57,65.81,16.32,76.76,1,49.162369337979094,64.44344321794199,58.78407750108675,56.85689714581892,71.5679748822606
128,31,Male,Canada,1,18,4.99,UPI,5.86,169,137.85,3,30.87,20,4479,11,24,160,17,Mobile,67,41,4.99,6,89.82,100.0,65.24,100.0,0,42.352613240418115,74.70901854772096,44.47618456188288,53.24465112508072,39.57927786499214
129,50,Male,France,0,0,0.0,Free Plan,6.91,190,132.5,7,70.78,16,1633,69,13,197,1,Mobile,73,20,0.0,0,0.0,100.0,77.27,99.16,0,58.35818815331011,86.00535656178819,23.992423771967957,0.0,25.732496075353218
130,39,Male,India,0,0,0.0,Free Plan,6.92,183,157.98,6,29.06,46,4666,9,2,191,18,Tablet,48,31,0.0,0,0.0,100.0,64.28,100.0,0,61.757491289198605,86.30972941853771,19.95901384835124,0.0,40.681946624803764
131,37,Female,Germany,1,22,14.99,Apple Pay,5.35,120,209.59,3,94.66,39,2105,27,25,65,24,Web Player,2,7,14.99,11,329.78,97.3,32.9,79.42,1,40.42926829268293,66.85639908888389,44.370614171272436,89.14878399782252,74.88602825745683
132,52,Female,Brazil,1,25,14.99,Debit Card,0.93,55,50.97,4,52.33,23,2555,91,8,163,4,Mobile,71,8,14.99,14,374.75,54.5,32.8,78.49,0,59.938675958188156,13.750344171610227,50.86008818232628,90.45092991808382,44.542543171114595
133,57,Female,South Korea,1,6,9.99,UPI,3.03,31,70.07,6,14.07,0,612,31,27,175,10,Mobile,3,29,9.99,5,59.94,45.17,25.95,100.0,1,31.11219512195122,27.92270531400966,19.856548469229338,66.85738939577764,45.79026687598115
134,36,Male,Brazil,1,45,14.99,Apple Pay,5.41,17,80.91,4,88.19,30,1594,26,4,24,2,Mobile,67,24,14.99,19,674.55,86.24,56.78,82.95,0,28.75679442508711,45.42614703011188,83.14599764019125,99.1319027198258,39.52276295133438
135,22,Other,Japan,1,6,14.99,PayPal,2.65,143,216.8,4,45.93,20,1154,75,27,285,25,Web Player,20,27,14.99,23,89.94,62.29,11.01,90.28,0,70.29547038327526,49.045080223273516,37.573744022852885,82.20400575642893,75.1717425431711
136,50,Male,UK,0,0,0.0,Free Plan,2.91,179,49.95,3,65.11,47,895,21,16,107,10,Desktop,14,26,0.0,0,0.0,66.9,32.37,81.99,1,45.34355400696864,48.18152236489699,10.050922188412097,0.0,53.86562009419151
137,37,Male,India,0,0,0.0,Free Plan,5.55,160,165.19,6,85.57,0,3830,86,2,3,25,Mobile,46,37,0.0,0,0.0,93.95,30.78,84.97,1,29.063414634146344,72.2429976721484,9.557225361733838,0.0,74.94505494505495
138,38,Other,Japan,0,0,0.0,Free Plan,5.29,146,217.35,1,76.61,34,1787,76,14,209,18,Mobile,5,26,0.0,0,0.0,98.22,48.24,88.14,1,70.87665505226481,70.6690696102726,14.978575420729056,0.0,57.8850863422292
139,44,Female,France,0,0,0.0,Free Plan,1.97,76,35.28,3,97.68,13,595,24,7,269,25,Desktop,86,21,0.0,0,0.0,45.6,0.0,61.01,1,48.59930313588851,24.44894996370554,0.0,0.0,93.72307692307692
140,36,Female,UK,1,19,4.99,PayPal,0.34,75,151.02,1,30.48,18,2990,13,23,163,7,Mobile,29,8,4.99,0,94.81,50.45,30.81,86.46,0,35.5219512195122,17.036870165953292,27.26510588089176,53.389140965910244,43.95541601255887
141,42,Female,Canada,0,0,0.0,Free Plan,2.54,45,16.31,4,87.72,1,4008,54,15,61,16,Web Player,29,11,0.0,0,0.0,69.03,18.71,68.84,1,26.51567944250871,23.4091762408951,5.8094764950630315,0.0,71.10141287284144
142,38,Other,Canada,0,0,0.0,Free Plan,6.68,199,119.77,5,9.39,8,1058,80,1,215,0,Web Player,44,22,0.0,0,0.0,92.13,89.31,100.0,0,58.4794425087108,84.87747490676078,27.73085760417314,0.0,6.264992150706431
143,29,Female,Japan,0,0,0.0,Free Plan,1.49,154,147.67,3,44.52,28,4274,3,22,27,3,Desktop,75,44,0.0,0,0.0,72.99,55.13,85.19,0,22.10592334494774,37.94498260368952,17.117928336334845,0.0,31.991836734693873
144,19,Female,Brazil,1,8,14.99,Google Pay,0.75,157,5.69,5,47.25,25,4378,7,18,92,12,Mobile,98,39,14.99,13,119.92,68.38,36.2,80.12,0,30.13379790940766,25.360566694200397,34.83822890144694,83.07210303660312,50.502982731554155
145,37,Male,Australia,1,8,14.99,PayPal,1.04,94,113.77,5,57.2,41,2429,8,23,36,16,Mobile,16,23,14.99,20,119.92,56.99,15.83,76.6,0,29.05365853658537,23.63244975094491,37.207352667204866,83.07210303660312,65.85180533751962
146,56,Other,Japan,0,0,0.0,Free Plan,5.47,151,110.89,7,27.47,0,3239,18,11,71,7,Mobile,11,47,0.0,0,0.0,90.64,71.9,100.0,0,18.69547038327526,67.53222697804812,22.32503260262063,0.0,25.250863422291985
147,43,Other,South Korea,1,25,14.99,Google Pay,0.6,179,18.99,7,87.16,17,4033,67,29,160,3,Desktop,18,46,14.99,7,374.75,62.83,32.18,59.42,1,51.26968641114983,28.12895797351756,41.97354530211762,90.45092991808382,51.18367346938775
148,50,Female,UK,0,0,0.0,Free Plan,7.55,195,156.83,2,36.19,10,1996,9,13,209,18,Desktop,72,38,0.0,0,0.0,100.0,62.14,100.0,1,41.00209059233449,93.10054817151011,19.29454138980314,0.0,43.1447409733124
149,37,Female,Canada,1,38,14.99,Google Pay,1.31,85,168.3,4,29.5,0,1998,89,4,212,29,Mobile,94,24,14.99,22,569.62,43.68,0.0,91.8,1,52.92961672473868,27.173287276914227,62.72123206855865,96.0935622392161,81.86248037676607
150,55,Male,Australia,1,36,14.99,Apple Pay,2.35,185,207.51,6,44.64,33,1823,66,2,155,11,Tablet,40,22,14.99,7,539.64,65.98,36.09,89.43,0,57.59721254355401,52.48479387249381,53.43414270632801,95.22546495904191,48.927472527472524
151,49,Female,Japan,0,0,0.0,Free Plan,3.27,156,93.02,4,43.05,3,1591,64,0,46,19,Tablet,28,9,0.0,0,0.0,52.41,10.99,94.82,1,25.56933797909408,49.76696453155115,3.4124076259082163,0.0,68.16012558869701
152,45,Other,USA,0,0,0.0,Free Plan,6.81,140,90.68,4,58.02,37,4928,30,3,112,12,Desktop,68,29,0.0,0,0.0,100.0,64.59,100.0,0,51.856445993031365,75.60161197466897,20.055269204496057,0.0,40.32339089481946
153,20,Other,Germany,0,0,0.0,Free Plan,1.83,111,96.18,2,39.54,5,910,29,9,121,28,Mobile,41,36,0.0,0,0.0,35.95,0.0,89.38,0,25.227874564459928,31.632750118895654,0.0,0.0,84.09921507064364
154,23,Female,Japan,1,13,14.99,Google Pay,3.24,113,233.12,6,54.14,36,2352,12,1,41,1,Web Player,50,48,14.99,20,194.87,75.97,58.23,89.13,0,29.81045296167248,50.082350879827786,55.03011861143886,85.24234623703862,30.54882260596546
155,38,Other,Brazil,1,1,14.99,Apple Pay,3.66,115,196.94,4,40.18,16,3170,81,7,213,24,Web Player,18,36,14.99,6,14.99,86.95,38.9,98.21,0,63.357491289198606,51.935621135891466,20.462025709495126,80.03376255599343,60.617896389324954
156,45,Male,USA,1,19,14.99,UPI,7.29,15,88.06,7,87.0,20,3829,10,6,4,16,Web Player,19,40,14.99,13,284.81,100.0,49.9,92.95,0,20.621602787456442,60.542164151085075,49.338632552940446,87.84663807756122,57.23830455259027
157,23,Male,UK,1,44,9.99,Debit Card,4.03,79,52.76,7,38.65,10,4799,80,18,218,17,Web Player,50,46,9.99,14,439.56,100.0,62.91,100.0,0,63.01045296167247,42.27478661360166,77.90784325902005,77.84962053319357,42.264992150706426
158,52,Other,Japan,0,0,0.0,Free Plan,0.22,85,204.04,3,31.19,2,2490,68,12,188,22,Web Player,95,21,0.0,0,0.0,37.5,0.0,85.5,1,44.62020905923345,20.23178393532077,0.0,0.0,74.27189952904239
159,20,Female,South Korea,0,0,0.0,Free Plan,2.54,198,83.35,3,21.07,29,3234,18,17,263,25,Mobile,70,29,0.0,0,0.0,85.39,41.57,100.0,0,59.16515679442509,49.7434357087432,12.907532757871204,0.0,56.431397174254315
160,18,Male,Canada,1,37,4.99,Apple Pay,6.61,131,212.84,3,61.36,39,3606,8,1,259,29,Tablet,74,34,4.99,7,184.63,100.0,38.09,100.0,0,65.3170731707317,78.76348526945509,54.98664845059926,55.989958100841754,70.83265306122448
161,30,Male,India,0,0,0.0,Free Plan,0.99,106,75.4,1,50.06,41,4545,89,12,183,14,Tablet,33,38,0.0,0,0.0,85.0,48.98,79.92,0,75.02717770034842,23.113313809416535,15.2083462708812,0.0,47.620722135007846
162,40,Female,France,1,27,9.99,Apple Pay,4.75,43,58.12,1,21.93,12,1556,18,20,274,24,Mobile,85,30,9.99,16,269.73,82.76,40.18,100.0,0,50.73031358885017,42.90355685715001,57.498602744830166,72.93204344540224,56.15824175824176
163,49,Female,South Korea,1,8,9.99,PayPal,5.17,118,61.85,4,23.47,23,2307,76,26,263,17,Web Player,30,13,9.99,1,79.92,99.42,66.88,100.0,0,72.89477351916376,57.71820480088108,29.46034900329131,67.4359278766943,37.27849293563579
164,51,Other,Japan,1,15,4.99,Credit Card,4.19,158,173.03,6,70.7,22,817,7,8,156,27,Tablet,64,42,4.99,18,74.85,68.87,7.16,85.6,1,35.294773519163755,61.44176616355035,38.55182264174377,52.811181602592136,84.28759811616955
165,51,Female,UK,1,6,14.99,Apple Pay,1.1,161,96.1,3,84.42,9,4118,84,20,234,12,Mobile,32,23,14.99,11,89.94,68.38,25.05,63.29,0,62.398606271777,33.29078120697855,27.029125007762527,82.20400575642893,63.34003139717426
166,21,Other,Japan,0,0,0.0,Free Plan,1.02,144,239.87,1,36.01,47,2587,40,2,145,13,Tablet,70,40,0.0,0,0.0,66.82,36.52,87.09,0,56.713588850174204,37.29418537708693,11.339501956157239,0.0,49.03108320251177
167,54,Male,Germany,1,16,4.99,Credit Card,6.98,58,211.84,1,79.62,22,1196,33,8,215,7,Tablet,35,17,4.99,2,79.84,100.0,65.61,95.09,0,53.62648083623694,70.71362418963231,37.76004471216544,52.95567144342166,39.149136577708
168,38,Female,Australia,1,21,14.99,UPI,5.4,53,31.21,2,54.38,46,2100,73,13,12,4,Desktop,23,1,14.99,21,314.79,98.6,76.29,99.81,0,49.8020905923345,48.264624164601635,69.33180152766566,88.71473535773544,25.864364207221346
169,31,Female,UK,1,47,9.99,Credit Card,7.27,120,7.33,3,87.76,25,2277,64,19,118,27,Web Player,46,16,9.99,7,469.53,100.0,33.17,92.47,0,52.170034843205585,72.10983454732047,62.77401726386388,78.71742825456852,76.49670329670329
170,29,Other,Australia,0,0,0.0,Free Plan,6.21,166,47.71,7,1.76,24,32,54,25,6,19,Mobile,11,15,0.0,0,0.0,74.72,45.69,100.0,0,29.2,72.54937298190282,14.186797491150715,0.0,44.09230769230769
171,53,Male,Brazil,1,9,14.99,Credit Card,4.93,49,98.53,4,89.95,28,488,28,1,225,27,Mobile,78,22,14.99,11,134.91,79.43,11.95,79.67,0,54.270383275261324,47.26940502115091,25.7560702974601,83.50615167669024,86.29262166405023
172,43,Male,Brazil,1,32,9.99,UPI,7.71,32,187.58,1,22.54,43,3270,56,25,24,9,Tablet,44,18,9.99,10,319.68,100.0,79.74,100.0,0,48.62578397212544,71.44151585692475,66.98751785381606,74.37838964769381,22.887284144426996
173,25,Other,USA,0,0,0.0,Free Plan,7.36,186,115.45,7,6.06,45,3313,25,16,4,19,Web Player,74,32,0.0,0,0.0,100.0,69.68,100.0,1,38.0794425087108,88.1554904758329,21.635720052164196,0.0,34.46530612244897
174,44,Female,South Korea,1,5,9.99,Google Pay,7.44,194,113.02,2,18.03,30,1757,2,29,5,28,Web Player,43,44,9.99,10,49.95,100.0,52.59,100.0,0,21.34355400696864,89.8760982203199,33.406818605228835,66.56812015531935,54.14065934065933
175,34,Other,India,1,28,9.99,Credit Card,1.74,103,122.09,3,98.11,11,356,88,17,18,22,Tablet,81,25,9.99,5,279.72,27.36,0.0,59.64,0,29.816027874564462,31.007484168105933,32.29211948084208,73.22131268586055,92.3541601255887
176,46,Other,India,1,43,4.99,Debit Card,7.74,12,42.99,6,71.83,46,4282,83,23,241,21,Mobile,85,43,4.99,8,214.57,100.0,46.95,100.0,1,89.50383275261325,61.439763710545414,64.56871390424143,56.85689714581892,60.63359497645212
177,53,Male,South Korea,1,21,9.99,PayPal,1.59,59,176.28,3,25.38,26,2936,92,2,140,12,Desktop,99,8,9.99,21,209.79,65.26,39.65,95.26,0,59.76724738675958,25.910740657305205,57.95503943364591,71.19642800265237,44.31836734693878
178,44,Female,UK,1,25,4.99,Credit Card,5.16,152,182.25,3,5.77,38,3674,89,13,16,17,Mobile,92,19,4.99,20,124.75,100.0,72.77,100.0,0,52.35261324041812,68.77174538810043,70.72284667453269,54.25608001088741,30.910518053375192
179,21,Male,India,1,26,4.99,PayPal,0.99,14,202.36,1,3.89,0,2401,40,28,67,4,Web Player,10,20,4.99,2,129.74,37.26,30.09,100.0,0,19.35609756097561,15.652173913043482,36.04607837048997,54.40056985171693,35.391522762951325
180,36,Male,Brazil,1,7,9.99,Apple Pay,3.47,136,198.44,4,49.75,44,4316,7,8,146,15,Tablet,45,27,9.99,13,69.93,100.0,62.58,92.47,0,50.44041811846689,53.64271232259517,42.09774576165931,67.14665863623597,42.64489795918367
181,21,Female,UK,1,3,14.99,UPI,6.72,193,175.79,5,77.11,41,3075,66,1,180,23,Web Player,22,44,14.99,4,44.97,100.0,42.37,95.05,0,70.94076655052265,87.10119896873671,20.918462398310876,80.90185983616763,65.90957613814756
182,58,Male,Japan,0,0,0.0,Free Plan,3.02,61,233.67,7,20.36,20,3388,83,2,178,21,Tablet,67,27,0.0,0,0.0,82.98,45.37,100.0,0,61.03554006968641,40.53815924507522,14.087437123517358,0.0,50.33908948194662
183,53,Other,Japan,1,23,9.99,Debit Card,7.19,105,172.47,3,27.14,47,3450,46,21,227,6,Web Player,21,20,9.99,21,229.77,100.0,82.86,100.0,0,76.17700348432057,77.48341718605293,73.2348009687636,71.77496648356899,19.29544740973312
184,33,Other,Brazil,1,10,14.99,Debit Card,6.29,13,68.18,2,48.19,16,3907,47,19,110,24,Tablet,20,36,14.99,5,149.9,100.0,49.54,100.0,0,42.75121951219512,51.23676503717054,30.90728435695212,83.94020031677732,57.6502354788069
185,42,Other,Germany,1,24,9.99,UPI,6.47,155,34.4,5,86.17,16,3489,40,28,72,12,Desktop,5,19,9.99,19,239.76,100.0,56.15,89.27,0,35.07177700348432,72.31358414057219,63.38880953859529,72.0642357240273,50.04395604395604
186,34,Other,USA,1,47,4.99,Credit Card,2.63,19,124.07,4,38.44,18,42,34,7,77,25,Mobile,13,33,4.99,22,234.53,39.57,0.0,93.93,0,27.19581881533101,25.619884358338968,71.10476308762343,57.434856509137035,79.60062794348508
187,46,Other,Australia,1,40,14.99,Apple Pay,4.14,31,118.33,5,96.15,34,658,75,15,42,9,Mobile,19,30,14.99,3,599.6,67.08,24.73,72.62,0,44.78745644599303,39.229556206352775,48.66484505992672,96.96165951939032,62.78241758241758
188,19,Female,UK,1,8,14.99,Google Pay,5.07,199,204.91,7,90.61,17,4595,79,7,123,0,Mobile,11,10,14.99,4,119.92,100.0,72.82,80.05,0,53.97909407665505,76.24389877600059,35.030739613736564,83.07210303660312,30.85463108320251
189,34,Female,USA,1,28,9.99,Apple Pay,0.73,63,88.63,2,43.28,18,4821,68,26,46,6,Web Player,32,12,9.99,19,279.72,66.81,44.83,82.01,0,37.424390243902444,15.23516307476659,63.59995031981618,73.22131268586055,39.458084772370476
190,32,Other,Brazil,1,29,4.99,Debit Card,7.54,109,235.39,2,45.01,9,2369,5,25,168,4,Desktop,89,19,4.99,8,144.71,100.0,80.5,100.0,0,34.12682926829268,84.03744587119223,61.94497919642302,54.834039374205524,22.01318681318681
191,29,Other,UK,0,0,0.0,Free Plan,3.97,6,72.55,2,68.98,25,3366,90,28,229,19,Tablet,40,19,0.0,0,0.0,97.31,48.12,85.36,1,73.6459930313589,31.821481314610402,14.941315282866546,0.0,57.37645211930925
192,37,Other,India,0,0,0.0,Free Plan,0.32,71,92.72,3,67.6,32,4655,69,8,99,26,Web Player,1,28,0.0,0,0.0,70.7,11.42,67.8,1,52.32055749128921,13.357362769392509,3.5459231199155434,0.0,80.68571428571428
193,36,Female,Japan,0,0,0.0,Free Plan,7.57,154,225.68,5,20.26,21,2915,97,29,24,12,Web Player,64,48,0.0,0,0.0,100.0,75.92,100.0,0,47.17770034843205,90.5499236564792,23.573247221014718,0.0,27.281632653061216
194,24,Male,Japan,1,1,9.99,PayPal,5.86,50,49.31,6,97.7,16,4937,26,21,177,2,Web Player,84,24,9.99,14,9.99,100.0,67.69,80.45,0,47.311498257839716,52.40469575229656,39.33739054834503,65.41104319348608,36.757927786499216
195,46,Other,Japan,1,19,4.99,UPI,5.17,174,169.7,5,9.14,48,2804,22,14,46,0,Mobile,68,42,4.99,15,94.81,100.0,97.26,100.0,0,42.22857142857143,71.52762133613678,66.52797615351177,53.389140965910244,2.7177394034536824
196,28,Male,India,1,33,14.99,Debit Card,3.1,142,212.97,7,82.3,12,3757,2,9,90,13,Web Player,50,45,14.99,9,494.67,79.07,34.88,74.35,0,22.313588850174213,52.30757678155741,52.74793516736012,93.92331903878062,59.634536891679744
197,23,Other,Japan,0,0,0.0,Free Plan,6.95,101,215.41,1,3.5,20,2817,60,25,122,27,Desktop,39,35,0.0,0,0.0,100.0,58.45,100.0,0,49.310104529616716,77.10995970063328,18.14879215053096,0.0,47.395290423861844
198,54,Other,India,1,22,14.99,Debit Card,0.37,8,143.7,7,5.62,23,3278,0,22,2,13,Desktop,0,37,14.99,5,329.78,48.08,26.89,99.04,0,12.673170731707318,6.848389276864157,35.052474694156366,89.14878399782252,46.77488226059654
199,46,Male,USA,0,0,0.0,Free Plan,5.38,199,196.32,4,44.62,3,4164,0,3,139,27,Tablet,55,41,0.0,0,0.0,100.0,46.11,100.0,0,26.04181184668989,78.29691371930616,14.317207973669502,0.0,61.59811616954474
200,38,Male,South Korea,1,25,4.99,Google Pay,7.33,100,189.79,6,35.44,41,4409,38,15,96,16,Mobile,60,8,4.99,5,124.75,100.0,65.37,100.0,0,53.797909407665514,78.72093314310031,49.795069241756195,54.25608001088741,39.43045525902668
201,52,Other,Australia,1,5,9.99,Credit Card,2.89,199,102.41,7,61.05,28,3310,36,22,140,13,Web Player,22,44,9.99,16,49.95,83.0,45.19,83.92,0,46.880836236933796,53.651222747866136,38.5611376762094,66.56812015531935,50.56640502354788
202,38,Female,Canada,1,18,9.99,Google Pay,4.42,162,9.5,3,73.24,13,4729,9,14,114,3,Desktop,72,41,9.99,10,179.82,100.0,73.53,85.48,0,30.625783972125443,55.69823033215688,52.01825746755263,70.32862028127742,30.036420722135006
203,36,Female,France,1,9,14.99,Credit Card,3.55,23,164.56,7,75.36,28,945,97,18,140,21,Mobile,33,28,14.99,15,134.91,65.95,11.84,80.07,1,61.14006968641116,35.61663037220595,30.689933552754145,83.50615167669024,76.82009419152276
204,46,Other,France,1,7,4.99,Apple Pay,6.17,199,53.01,1,95.14,0,1776,61,16,170,24,Tablet,2,14,4.99,20,34.93,87.96,23.42,83.28,0,43.02578397212544,77.45037671147155,38.63255294044588,51.65526287595591,79.15604395604396
205,43,Male,Australia,1,1,4.99,Credit Card,7.02,173,119.0,3,28.55,6,717,28,18,146,1,Mobile,44,14,4.99,2,4.99,87.67,77.61,100.0,0,33.06202090592335,83.65748041350656,27.513506799975158,50.78832383097873,16.56703296703296
206,47,Male,France,0,0,0.0,Free Plan,2.39,198,20.74,6,47.93,46,2339,78,27,115,24,Mobile,44,17,0.0,0,0.0,76.04,25.66,87.98,0,63.36724738675959,45.40762433981627,7.967459479600074,0.0,68.0916797488226
207,32,Male,South Korea,0,0,0.0,Free Plan,1.92,186,176.37,3,70.66,3,2890,94,10,95,26,Desktop,1,48,0.0,0,0.0,54.35,0.0,74.27,1,41.4425087108014,47.63184901504343,0.0,0.0,87.09324960753531
208,48,Female,France,1,25,4.99,Debit Card,4.47,116,181.66,7,67.75,16,3426,82,11,28,26,Tablet,91,8,4.99,5,124.75,88.36,29.03,88.47,1,38.88641114982579,57.80881579935421,38.51145749239272,54.25608001088741,72.97645211930926
209,34,Other,UK,1,26,9.99,Apple Pay,4.42,66,41.77,2,41.5,10,53,15,7,103,26,Mobile,39,44,9.99,1,259.74,54.88,3.43,100.0,0,22.575609756097563,42.89604765838152,26.526113146618645,72.64277420494393,78.62543171114599
210,29,Female,USA,1,12,14.99,Debit Card,3.72,66,192.12,6,69.24,46,4290,37,2,221,28,Mobile,93,44,14.99,20,179.88,100.0,37.23,83.98,1,70.54355400696865,44.81589947685916,47.57809103893684,84.80829759695153,71.82605965463108
